Tenure,Active_Member,Products_Number,Balance,Complain
3,0,1,164951.56,0
4,1,1,153325.1,0
10,0,1,134032.01,0
3,1,2,125445.04,0
6,1,2,126077.43,0
1,1,2,0.0,0
8,1,1,90371.09,0
3,1,2,0.0,0
1,1,1,142802.02,0
1,1,1,90537.16,0
6,1,2,0.0,0
7,0,1,156123.73,0
5,0,2,0.0,0
7,0,1,141074.59,1
4,1,2,0.0,0
6,0,2,117899.95,0
4,1,2,0.0,0
6,1,1,166257.96,0
3,0,2,0.0,0
1,0,1,169362.43,1
7,0,1,205962.0,0
0,0,2,0.0,1
0,1,2,126061.51,0
7,1,1,105627.95,0
9,0,1,100606.02,0
3,1,2,0.0,0
1,1,2,0.0,0
0,1,2,138171.1,0
7,1,1,139395.08,0
1,1,2,0.0,0
3,1,2,0.0,0
7,1,1,109062.28,1
1,1,2,89994.71,0
3,0,2,0.0,0
2,1,1,103996.74,0
4,1,1,175111.11,0
8,0,2,66079.45,1
8,0,1,148055.74,0
6,1,1,0.0,1
8,0,2,0.0,0
8,0,2,0.0,0
1,0,1,95994.98,0
2,0,2,0.0,0
10,0,1,110741.56,0
5,0,1,0.0,0
3,0,1,0.0,0
8,1,2,0.0,1
1,0,3,96947.58,1
6,0,2,0.0,0
2,1,2,109786.82,0
2,1,2,0.0,0
1,0,2,0.0,0
0,0,1,102721.49,0
5,0,1,69478.57,1
1,0,1,156674.2,1
8,1,2,174506.1,1
6,0,2,166070.48,0
4,0,1,105957.44,0
3,0,1,0.0,0
8,1,1,110340.68,0
1,0,2,0.0,0
9,0,2,135870.01,0
4,1,2,0.0,0
2,1,2,0.0,0
0,0,2,0.0,0
3,1,1,85704.95,0
1,1,2,0.0,0
8,0,1,105435.74,1
1,1,2,0.0,0
9,1,2,108513.25,0
3,0,1,156687.1,0
3,0,1,150604.52,0
6,0,1,155114.9,0
8,1,2,0.0,0
1,1,1,91216.0,0
3,1,1,141784.02,0
0,0,1,127763.24,0
1,1,2,0.0,0
6,0,2,82613.56,0
7,0,1,69423.52,0
6,0,1,86167.82,0
1,0,1,0.0,1
2,1,1,131406.56,0
4,0,1,121898.82,0
9,0,1,77487.2,0
2,0,1,0.0,0
5,0,1,164450.94,1
7,0,2,138705.02,0
7,0,1,132730.17,0
5,1,2,0.0,0
3,1,1,0.0,0
2,0,1,116498.22,0
1,0,2,0.0,0
1,0,1,139979.07,0
9,1,2,127216.31,0
2,0,4,0.0,1
2,0,1,148222.65,1
8,0,2,0.0,0
8,0,2,0.0,0
8,1,1,134152.29,0
8,1,4,111537.23,1
7,0,1,119565.92,0
7,0,2,0.0,0
7,1,1,0.0,0
10,0,3,121063.8,1
7,1,1,124995.98,0
5,0,2,0.0,0
4,0,1,86891.84,0
8,1,2,0.0,0
9,1,1,78022.61,0
9,0,1,154495.79,0
1,1,1,189443.72,0
6,1,1,152926.6,0
8,1,1,142989.69,1
7,0,2,115371.94,0
6,1,2,0.0,0
0,0,2,178056.54,0
6,1,2,206014.94,1
2,0,2,0.0,0
9,1,1,101191.83,1
7,1,2,0.0,0
5,0,2,0.0,0
1,0,2,0.0,0
7,1,2,0.0,0
1,0,1,149814.54,0
7,1,1,115617.24,0
9,0,2,0.0,0
10,1,2,113657.41,1
8,1,1,138160.0,0
3,0,1,117700.86,0
5,0,2,0.0,0
9,1,1,122506.38,1
1,1,1,0.0,1
9,0,2,0.0,1
3,0,2,166501.17,0
4,0,1,89743.05,1
2,0,2,0.0,0
1,0,2,0.0,0
7,0,2,0.0,0
6,0,1,0.0,1
1,1,1,98894.39,0
3,0,2,168735.74,0
1,1,1,0.0,0
7,0,1,133201.17,1
0,0,2,0.0,0
4,1,2,127237.25,0
1,0,2,117864.85,0
3,0,3,153469.26,1
4,0,2,93911.3,0
2,1,1,76597.79,0
4,1,2,79927.36,0
4,1,2,0.0,0
8,1,1,40172.91,0
7,1,1,115195.58,0
9,1,2,116644.29,0
8,1,2,180293.84,0
7,0,1,139872.81,0
3,1,1,34547.82,0
9,1,2,0.0,0
1,1,2,96462.25,0
7,1,2,130334.35,0
3,0,1,119688.81,0
1,0,2,0.0,0
1,1,3,0.0,1
6,1,1,71187.24,0
2,0,2,0.0,0
4,0,2,0.0,0
8,0,2,0.0,0
9,1,1,136422.41,0
8,1,2,0.0,0
0,1,2,0.0,0
6,1,1,0.0,0
6,0,1,153238.88,0
7,0,2,0.0,0
6,1,1,47536.4,0
1,0,2,0.0,0
8,0,1,142882.49,1
7,0,2,0.0,0
1,0,2,160566.11,0
2,1,1,131935.51,1
6,0,2,127678.8,0
4,0,1,105214.58,1
9,0,1,139859.54,0
3,0,2,0.0,0
5,1,2,112324.45,0
8,0,1,134497.27,0
1,0,1,120171.58,0
1,1,2,106012.2,0
5,1,1,0.0,0
8,1,2,0.0,0
10,1,4,0.0,1
3,0,1,0.0,1
8,1,1,119839.69,1
1,1,2,0.0,0
8,0,1,92219.21,0
3,1,2,142055.41,0
7,0,1,29602.08,1
7,1,2,0.0,0
1,1,2,0.0,0
1,1,2,0.0,0
3,1,1,141803.77,0
10,1,2,0.0,0
1,1,1,0.0,0
0,1,2,126589.12,1
2,1,1,108393.35,0
2,0,2,115643.58,0
5,0,1,132876.23,0
3,1,1,110949.41,0
1,1,1,130666.2,1
10,1,2,103821.47,0
3,1,1,0.0,0
7,1,1,0.0,0
1,1,2,132187.73,0
8,0,1,98649.55,1
2,1,2,126444.08,0
8,0,1,154159.51,0
5,0,2,0.0,0
8,1,2,129250.0,0
3,0,1,0.0,1
2,1,2,167733.51,0
2,0,2,56116.3,0
3,0,1,141581.08,0
7,0,2,139675.07,0
8,1,1,66201.96,0
9,0,2,0.0,1
3,0,1,133658.24,0
3,0,1,136202.78,0
0,0,1,131778.08,1
5,0,2,0.0,0
3,1,2,0.0,0
8,1,2,42712.87,0
4,0,2,0.0,0
4,0,2,0.0,1
1,1,2,142631.54,0
2,0,2,141204.65,0
7,0,1,131402.21,0
3,1,2,92636.96,0
3,1,2,0.0,1
5,0,4,102088.68,1
9,1,2,0.0,0
8,1,1,134887.53,0
4,1,2,0.0,0
8,0,1,159900.38,0
2,0,2,102278.79,0
0,1,2,0.0,0
0,1,1,0.0,0
6,1,2,0.0,0
0,1,1,76989.97,0
10,1,2,0.0,0
3,0,2,0.0,0
5,0,1,114491.82,0
3,0,1,144768.94,1
7,1,1,145056.59,0
3,0,1,117206.3,1
2,0,2,138014.4,0
6,1,3,128352.59,1
1,1,1,112568.31,0
2,0,1,0.0,0
1,1,2,176958.46,0
9,0,1,99167.54,0
3,0,1,103210.27,0
10,1,3,104478.12,1
8,1,1,125921.37,0
3,1,2,0.0,0
3,0,1,80697.44,0
2,0,2,161887.81,0
7,0,1,109558.36,0
1,0,1,124271.26,0
1,1,2,0.0,0
1,1,1,190569.23,0
2,0,1,143923.96,1
2,1,2,96542.16,0
5,0,2,0.0,0
0,0,1,139825.56,1
6,0,2,111769.14,0
4,0,2,0.0,0
9,0,2,113672.18,0
7,0,1,147256.86,0
7,0,1,107023.03,0
1,1,1,125529.55,0
0,0,1,0.0,0
4,0,1,131834.8,1
2,1,2,0.0,0
5,1,1,99529.7,1
0,1,2,0.0,0
10,0,2,107303.72,0
0,0,1,72783.42,0
8,1,1,0.0,0
0,1,2,0.0,0
10,0,1,115743.6,0
4,1,1,161256.53,0
8,1,2,0.0,0
6,0,2,0.0,0
1,1,2,0.0,0
3,0,2,162261.01,0
3,0,1,74896.33,0
3,0,1,0.0,1
0,0,1,144037.6,0
9,1,1,93522.2,0
1,0,2,0.0,0
10,1,2,0.0,0
8,1,2,106922.92,0
8,0,1,112972.57,0
1,0,1,123042.0,1
3,1,2,100488.92,0
4,0,1,123322.15,0
0,1,1,0.0,0
8,1,1,68683.68,0
6,0,1,59532.18,0
7,0,2,140260.36,0
7,1,1,88302.65,0
1,1,2,0.0,0
5,0,1,114655.58,0
4,1,1,148283.94,1
1,0,1,0.0,1
3,1,2,0.0,0
1,0,1,123916.67,1
1,0,2,0.0,0
4,1,2,0.0,1
2,0,2,165896.0,0
0,0,2,0.0,0
6,1,1,111168.97,0
1,0,1,103549.24,1
6,0,2,0.0,0
6,1,1,103804.97,0
2,0,2,165901.59,1
8,1,2,119152.1,0
8,1,1,122950.31,0
1,1,1,0.0,1
1,0,1,133384.66,1
9,0,2,0.0,0
6,1,2,0.0,0
7,1,4,158411.95,1
4,1,2,122028.65,0
5,1,1,0.0,0
8,0,2,128751.65,1
8,0,1,133436.52,0
2,0,1,123177.01,0
2,0,1,0.0,1
2,1,2,120328.88,0
1,0,1,130147.98,1
8,1,1,92716.96,0
7,0,2,0.0,0
3,1,1,0.0,0
1,0,1,76914.21,0
3,1,2,106045.92,0
1,1,1,103133.26,0
0,1,2,145974.79,0
3,0,3,0.0,0
1,1,2,0.0,0
9,1,2,0.0,0
9,1,2,0.0,0
3,1,1,0.0,1
1,1,1,139183.06,0
5,0,2,0.0,0
3,1,1,74974.89,0
6,1,1,61691.45,0
1,1,2,121952.75,0
7,1,1,0.0,0
5,1,2,0.0,0
7,1,2,0.0,0
1,1,2,80107.83,0
2,1,2,0.0,0
1,0,3,147856.82,1
8,0,2,0.0,0
7,0,2,65407.16,1
8,1,1,114233.18,0
5,0,2,0.0,0
7,0,1,187602.18,1
3,0,1,156834.34,0
2,1,2,0.0,0
1,1,1,157498.9,0
9,0,2,0.0,0
2,1,1,0.0,1
8,0,1,0.0,0
2,0,2,0.0,0
4,1,1,130274.22,0
6,1,1,0.0,0
5,0,2,149379.66,0
9,1,1,0.0,0
1,1,1,100829.94,0
1,1,1,96408.98,0
6,1,2,0.0,0
1,0,1,0.0,1
6,0,2,0.0,0
5,1,1,149105.08,0
3,0,1,0.0,0
5,1,2,0.0,0
2,0,2,0.0,0
1,0,1,90218.11,0
1,0,1,87347.7,0
2,0,2,0.0,0
0,1,1,137811.75,0
3,0,1,105563.0,0
4,0,2,0.0,0
7,0,2,0.0,0
6,0,1,91125.75,0
3,1,2,0.0,0
8,0,2,0.0,0
6,0,1,135120.56,0
8,1,2,0.0,0
7,1,2,0.0,0
1,1,1,86837.95,0
4,1,1,100446.57,0
3,1,2,0.0,0
3,0,2,0.0,0
2,1,4,0.0,1
6,0,1,114512.59,0
5,0,1,136364.46,0
5,1,1,106260.67,0
10,1,1,146126.75,0
4,1,1,111284.53,1
9,0,2,121056.63,0
5,0,1,128270.56,0
4,0,2,0.0,0
7,0,2,0.0,0
7,1,1,0.0,0
10,0,1,191775.65,0
2,0,1,0.0,1
4,1,2,85141.79,0
10,1,1,126392.18,0
3,0,2,0.0,0
9,0,1,129860.37,0
5,0,1,127642.44,1
2,1,2,0.0,0
5,1,2,125584.17,1
7,0,3,50911.21,1
2,0,1,91955.61,0
2,0,2,84266.44,0
2,1,1,147149.59,0
7,0,2,0.0,0
5,1,1,104822.45,0
1,1,2,146766.72,0
6,1,2,148745.92,0
9,0,1,0.0,1
0,0,1,0.0,0
3,1,2,0.0,0
6,1,2,135203.81,0
2,1,2,93301.97,0
5,0,2,96341.0,0
8,1,1,165326.2,0
0,1,2,0.0,0
10,0,1,99786.2,0
4,1,1,114440.24,0
4,0,1,141573.55,0
9,0,1,0.0,1
1,1,1,133676.65,0
10,0,2,147493.7,0
9,0,1,0.0,1
4,0,2,0.0,0
3,1,1,95022.57,0
3,0,1,0.0,0
6,1,1,0.0,0
4,1,3,149713.61,1
1,0,1,107963.38,1
3,0,2,0.0,0
3,0,1,0.0,0
7,1,2,0.0,0
8,0,2,0.0,0
9,0,2,102017.25,0
8,0,2,0.0,0
7,0,2,0.0,0
8,0,2,96674.55,0
3,0,1,81811.71,1
4,0,1,79281.61,0
6,0,2,0.0,0
10,0,1,122314.39,0
8,1,1,140733.74,0
2,0,1,116933.11,1
5,0,2,165445.04,0
5,0,1,123805.03,0
0,0,1,107548.94,0
9,1,2,111634.29,0
8,1,3,109153.96,1
4,0,2,0.0,0
5,1,2,86055.17,0
10,0,1,98438.23,1
5,0,2,0.0,0
8,0,2,144705.87,0
7,1,2,0.0,0
5,1,1,91612.91,0
2,0,1,0.0,0
7,1,1,0.0,0
9,1,1,192122.84,1
7,1,1,179904.0,0
0,1,2,178058.06,1
2,1,2,176166.56,0
3,0,2,156864.2,0
7,1,2,0.0,0
3,0,2,0.0,0
3,1,2,0.0,0
2,1,1,161588.89,0
2,0,1,109349.29,1
6,0,2,0.0,0
9,1,2,0.0,0
1,1,1,0.0,1
0,0,1,152335.7,1
1,1,1,124662.54,1
10,1,2,91522.04,0
1,1,2,0.0,0
6,1,1,62052.28,0
7,0,1,107871.72,0
2,0,2,99472.76,1
10,1,1,128039.01,0
2,1,2,0.0,0
8,0,2,114634.63,1
5,1,2,56738.47,1
2,0,2,90355.12,0
5,0,2,115725.24,0
3,1,2,114327.59,0
6,0,1,100762.64,0
9,0,1,0.0,1
7,1,2,89039.9,0
1,1,1,78829.53,0
6,1,1,112372.96,0
6,1,1,122029.15,0
0,0,1,157829.12,0
1,1,2,108377.75,0
2,1,1,95507.12,0
6,0,1,127146.68,0
1,0,1,133811.78,1
3,1,2,121092.47,0
10,0,1,126979.75,0
5,0,2,144235.73,1
0,0,2,152582.2,0
9,0,1,172478.15,1
1,0,1,126477.42,0
7,1,2,97473.87,0
5,1,1,138053.67,0
2,1,2,164003.05,0
8,1,1,0.0,1
6,1,2,0.0,0
4,1,2,122486.11,0
1,0,2,0.0,0
6,0,1,53667.44,0
7,0,2,0.0,0
9,1,1,109327.65,0
1,0,1,121151.05,0
9,1,1,101043.63,0
3,0,2,83501.66,0
2,0,1,80462.24,0
3,0,1,0.0,0
6,0,2,109093.41,0
5,1,1,140355.6,0
10,1,2,0.0,0
0,0,2,130170.82,0
2,1,2,0.0,0
0,1,1,109542.29,0
3,0,2,33563.95,1
1,1,2,148795.17,0
9,1,2,0.0,0
8,0,3,174126.75,1
3,0,1,0.0,0
1,1,1,106405.03,0
2,1,1,0.0,0
2,1,1,128393.29,0
2,0,1,127841.52,0
4,1,2,137295.19,0
2,1,1,155828.22,1
6,0,2,0.0,0
7,0,1,144351.86,0
8,1,1,106365.29,0
7,1,1,127801.88,0
4,1,1,122793.96,0
10,0,1,113525.84,1
6,0,2,136100.69,1
7,1,2,0.0,0
4,0,1,140916.81,0
4,1,2,0.0,0
4,1,1,121365.39,0
4,0,1,0.0,0
7,0,2,0.0,0
3,1,2,93578.68,1
9,0,1,0.0,0
8,1,1,115409.6,0
8,1,1,90791.69,0
9,0,3,123681.32,1
6,0,1,92436.86,0
9,1,1,167194.36,1
4,1,2,0.0,0
9,0,2,160838.13,0
1,0,1,0.0,1
7,1,1,144470.77,0
3,1,2,0.0,0
9,1,2,130169.27,0
4,1,2,0.0,0
7,1,2,81076.8,1
7,1,1,0.0,0
3,0,1,101465.31,1
5,1,1,0.0,0
0,1,2,113865.23,0
7,1,3,87603.35,1
4,0,1,120037.96,0
4,0,2,0.0,0
7,1,4,121205.15,1
8,0,1,75408.33,1
5,1,2,0.0,0
3,0,1,0.0,1
5,0,2,0.0,0
6,1,2,121818.84,0
8,0,2,0.0,0
6,1,2,141806.0,0
8,0,1,61354.14,1
4,1,1,124954.94,1
1,1,1,95039.12,1
9,1,1,103417.74,0
2,0,2,0.0,0
10,0,1,43028.77,0
0,1,1,119638.21,1
3,0,2,122689.51,1
10,0,2,0.0,0
8,1,2,73179.34,0
4,0,1,171913.87,1
5,1,2,0.0,0
8,0,2,92659.2,0
7,1,1,137239.17,1
3,0,2,102955.14,0
8,1,1,65190.29,1
2,1,2,96863.52,0
5,0,1,154983.98,0
3,1,1,106819.65,0
7,1,1,128578.52,0
2,1,1,126473.33,0
5,0,2,110570.78,0
7,1,2,0.0,0
8,0,2,0.0,0
3,1,2,0.0,0
2,0,2,0.0,0
3,0,2,111099.79,0
3,0,3,0.0,0
3,0,1,100913.57,0
8,1,2,0.0,0
2,1,1,16893.59,0
10,0,1,122267.85,0
1,1,1,125685.79,0
8,0,1,127397.34,0
0,1,1,105271.56,0
2,0,1,115265.14,0
4,0,1,0.0,0
1,1,2,0.0,0
2,1,1,139542.82,0
3,0,3,111512.75,1
9,1,2,148466.93,0
4,0,2,0.0,0
4,0,1,108155.49,0
1,0,2,0.0,0
10,1,1,84622.13,0
7,0,2,146997.64,0
9,0,2,0.0,0
10,0,1,98590.25,0
2,1,2,0.0,0
8,1,1,134980.74,1
5,1,1,108078.56,0
9,1,2,0.0,0
6,0,2,0.0,0
5,0,2,106836.67,0
8,1,1,102490.27,0
9,0,2,112746.54,0
0,0,1,125487.89,0
8,1,1,142862.21,0
7,0,2,0.0,0
10,0,2,0.0,0
6,1,1,79388.33,0
5,1,2,0.0,0
10,1,2,0.0,0
6,1,1,107784.65,0
4,0,3,142880.28,1
9,0,1,149571.94,0
1,1,1,142767.39,0
8,0,2,121537.71,1
2,0,2,0.0,0
9,0,1,0.0,1
4,0,3,89838.71,1
9,0,1,103399.87,0
9,0,2,0.0,0
5,0,2,136855.94,0
0,0,2,0.0,1
2,1,3,140891.46,1
0,0,1,0.0,0
5,1,1,89364.91,0
7,0,1,146011.4,0
8,1,2,0.0,0
9,0,2,145294.08,0
9,0,1,106000.12,1
5,0,2,0.0,0
2,1,2,0.0,0
9,0,2,104508.77,0
3,1,1,127539.3,1
7,1,1,0.0,0
3,0,1,96891.46,1
1,0,1,78535.25,0
9,0,1,112712.17,0
9,1,1,119618.42,0
6,0,1,0.0,0
8,1,1,74963.5,0
1,1,2,138023.79,0
4,1,1,0.0,0
1,0,1,185513.67,0
8,0,1,185648.56,1
1,0,3,102286.6,1
4,0,1,128015.83,0
10,0,2,39539.39,0
3,1,1,0.0,0
3,1,2,77608.46,0
5,0,1,141462.13,0
0,0,2,0.0,0
2,0,1,131691.33,0
8,1,1,93833.86,0
7,1,1,137933.39,0
8,1,1,105770.14,1
5,1,2,0.0,0
8,1,2,0.0,1
3,1,2,166328.65,0
2,0,1,164307.77,0
9,1,2,163965.69,0
7,0,1,125608.72,0
9,0,1,0.0,0
6,1,1,118433.94,0
10,0,1,98488.08,1
4,1,2,0.0,0
10,1,2,98362.35,0
6,0,4,144237.91,1
6,1,1,0.0,0
4,0,1,0.0,1
4,0,2,105767.28,0
9,0,2,0.0,0
5,0,2,0.0,0
2,1,1,0.0,1
3,1,1,134467.26,0
1,1,1,138515.02,0
2,0,2,128647.98,0
9,0,1,121858.98,0
3,1,2,0.0,0
1,1,1,120108.56,0
0,1,1,196853.62,0
3,1,1,121418.62,0
10,1,2,0.0,0
9,0,2,0.0,0
4,0,2,97495.8,0
3,0,2,0.0,0
5,1,1,127343.4,0
0,0,1,158633.61,0
9,0,1,0.0,0
9,1,1,183744.98,0
6,1,2,0.0,0
9,0,1,0.0,0
7,0,2,79962.92,0
10,1,2,0.0,0
4,1,2,0.0,0
7,0,1,140956.99,0
6,1,1,0.0,0
7,1,2,0.0,1
8,1,1,145241.63,0
7,0,2,138008.06,0
4,1,2,0.0,0
2,1,2,0.0,0
2,0,2,0.0,0
9,0,1,0.0,0
7,0,2,0.0,0
9,0,2,127570.93,0
6,1,1,0.0,0
5,1,1,107812.67,1
7,0,2,91560.58,0
6,1,2,121303.77,0
8,1,2,161546.68,0
5,0,1,128415.45,0
2,1,1,57530.06,1
1,1,2,0.0,0
4,0,2,142243.54,0
9,0,1,138341.51,1
9,0,2,0.0,0
2,1,2,0.0,1
4,0,3,0.0,0
5,0,2,146466.46,0
5,0,2,0.0,0
1,1,1,0.0,0
8,1,2,0.0,0
9,1,1,120307.58,0
4,0,2,87637.26,0
2,1,1,94652.04,0
7,1,1,114415.84,0
8,1,2,0.0,0
1,0,1,84315.02,0
3,0,2,0.0,0
9,0,2,93955.83,0
1,0,1,67087.69,0
6,0,1,101528.61,1
1,1,1,110824.52,0
8,1,1,0.0,0
8,0,1,179960.2,0
3,0,1,134006.77,0
10,1,2,121532.17,0
7,1,2,0.0,0
2,1,1,0.0,0
7,0,2,129717.3,0
4,1,2,94762.16,0
5,1,1,155196.17,1
4,1,1,129514.99,0
3,1,2,113386.36,1
3,1,1,0.0,1
3,1,1,172196.23,0
5,1,1,97612.12,0
4,0,2,104719.94,0
7,0,1,0.0,0
9,0,3,139592.98,1
4,0,2,0.0,0
7,0,1,139096.85,0
7,1,1,140301.72,0
3,0,1,0.0,0
7,1,2,0.0,0
1,1,1,111233.09,0
3,0,2,0.0,0
10,1,1,147737.63,0
8,1,2,0.0,0
5,1,2,125725.02,0
6,0,3,128289.7,1
5,0,1,0.0,1
4,1,1,88826.07,1
1,0,1,143443.61,1
9,1,4,0.0,1
2,0,2,0.0,0
8,1,1,149134.46,0
3,0,1,124119.54,0
3,0,1,116822.7,0
1,0,1,103219.47,0
1,0,2,0.0,0
0,1,1,81954.6,1
10,0,1,95196.26,1
5,1,2,0.0,0
7,1,2,0.0,0
2,1,2,136555.01,0
5,1,1,0.0,0
3,1,1,119452.03,0
9,1,1,0.0,1
9,1,2,69881.09,0
5,1,2,0.0,0
7,1,2,0.0,0
9,0,2,0.0,0
8,0,1,204223.03,0
1,0,2,110314.21,1
1,0,1,163760.82,1
1,1,3,141069.18,0
1,1,1,115934.74,0
2,1,1,151457.88,0
3,1,2,154206.07,0
9,0,1,89928.99,0
8,1,1,89182.09,0
1,0,2,79706.25,0
5,0,3,0.0,1
5,0,2,0.0,0
7,1,1,117799.28,0
4,0,2,0.0,0
1,0,2,0.0,0
6,0,1,146422.22,1
9,1,2,150186.22,0
6,0,1,100275.88,1
6,0,1,0.0,1
9,0,1,147493.89,0
8,0,2,0.0,0
8,1,2,0.0,0
4,1,2,121823.4,0
1,1,2,0.0,0
0,0,1,113688.63,1
7,1,1,100471.34,0
3,0,1,100032.52,1
3,0,2,0.0,0
8,0,1,116358.0,0
4,1,1,163549.63,0
3,1,1,99183.9,0
1,1,1,131955.07,1
1,0,1,134177.06,0
1,0,2,0.0,0
2,1,2,0.0,0
5,1,1,0.0,0
9,0,1,94348.94,1
2,1,1,155584.21,0
6,0,2,0.0,0
10,1,2,0.0,0
9,1,1,170661.47,0
6,0,1,185544.36,0
6,1,1,52831.13,1
8,1,3,97750.07,1
6,0,2,114007.5,0
1,1,1,104308.77,0
6,1,2,84719.13,0
2,0,2,0.0,0
9,1,1,140236.98,0
9,1,2,0.0,0
6,0,2,75302.85,0
1,0,2,0.0,0
9,1,1,104760.82,1
7,0,1,0.0,1
1,0,1,113693.0,0
5,0,1,174180.39,0
9,0,1,115766.26,1
0,0,2,0.0,0
8,0,2,0.0,0
5,1,2,121215.9,0
10,0,3,144677.19,1
5,1,1,115350.63,0
5,0,1,105683.63,0
1,0,1,135179.49,0
0,0,1,117551.23,0
1,0,2,157404.02,0
3,0,1,77910.23,0
0,0,1,110942.9,0
7,1,2,0.0,0
5,1,1,179305.09,0
5,1,2,150593.59,0
0,1,1,123815.86,1
6,1,2,0.0,1
8,0,2,69385.17,0
2,0,1,138032.15,0
3,1,2,0.0,0
9,1,1,0.0,0
2,0,1,143500.82,1
3,0,1,119670.18,0
1,0,1,99106.73,0
2,1,2,120135.55,0
8,0,1,0.0,0
4,1,1,120905.03,1
5,0,3,0.0,1
9,0,1,102277.52,1
4,1,1,125292.53,1
0,0,1,0.0,0
4,0,1,101629.3,0
1,1,1,171937.27,0
7,0,2,0.0,0
5,0,2,0.0,0
6,0,2,0.0,0
1,0,1,129743.75,0
1,1,1,0.0,1
3,0,1,151191.31,1
3,1,2,102630.13,0
9,1,2,114023.64,1
2,1,1,124227.14,0
1,1,2,0.0,0
6,0,1,80285.16,1
4,1,1,175477.15,0
1,0,1,132144.35,0
2,1,1,136911.07,1
5,1,2,133299.67,0
7,0,2,0.0,0
1,1,1,117691.0,1
10,0,2,0.0,0
9,0,2,0.0,0
1,1,2,133199.71,0
5,1,3,135506.58,1
2,1,2,127154.14,0
2,1,2,0.0,0
5,1,3,49508.79,0
5,1,1,0.0,0
3,0,1,75051.49,1
8,0,1,123925.23,1
6,1,2,0.0,1
3,0,1,153819.58,1
5,1,2,0.0,0
6,1,2,0.0,0
10,1,1,70417.79,0
7,1,1,111484.88,0
1,1,1,146343.98,0
1,1,2,160541.0,0
2,0,2,130274.26,0
7,1,1,98993.02,0
0,0,2,0.0,0
9,1,2,141827.33,0
6,1,1,110054.45,0
4,1,2,0.0,0
1,0,1,0.0,0
6,1,1,98088.09,1
9,0,4,118317.27,1
10,0,2,0.0,0
1,0,1,99774.5,1
4,0,2,0.0,0
1,0,3,0.0,1
8,0,2,133806.54,0
2,0,2,0.0,1
8,1,2,124993.29,0
0,1,1,157622.58,0
5,1,1,126111.61,0
9,1,2,161651.37,0
7,0,2,142856.95,0
3,1,1,111100.98,1
8,1,1,102918.38,0
5,0,2,0.0,0
10,0,2,0.0,0
4,0,2,0.0,0
7,1,1,125265.61,0
4,1,1,82500.28,0
2,1,2,175754.87,0
6,0,1,109387.33,0
1,1,2,100443.36,0
0,1,2,83102.72,0
7,1,1,0.0,0
4,0,2,0.0,0
7,0,2,0.0,0
2,0,1,115290.27,1
6,0,2,0.0,0
1,0,2,140197.71,0
1,1,1,105245.34,0
8,1,2,0.0,0
1,1,2,0.0,0
3,1,1,142296.13,0
4,1,1,99097.33,1
5,1,2,171069.39,0
7,0,2,0.0,0
1,1,1,102523.88,0
6,1,2,0.0,0
9,0,1,143391.07,1
8,0,2,106022.73,0
1,0,1,0.0,0
3,1,2,128960.21,0
2,0,2,0.0,0
7,0,2,0.0,0
7,0,2,0.0,0
8,0,1,126442.59,0
0,1,1,0.0,0
2,0,1,127261.35,0
5,0,2,0.0,0
4,0,1,0.0,0
2,0,2,0.0,0
6,1,1,73481.05,0
7,0,1,160515.37,0
4,0,2,149525.34,0
2,0,1,166522.78,1
1,0,1,135536.5,0
10,0,1,120481.69,1
1,1,1,103421.32,0
5,1,2,135658.73,0
2,1,2,0.0,0
8,0,2,191402.82,0
9,1,1,94504.35,0
5,1,1,126147.84,1
7,1,1,0.0,0
6,0,2,0.0,0
4,0,2,87624.03,0
1,0,2,153697.53,1
4,0,2,0.0,0
5,0,1,0.0,0
9,0,1,116585.97,1
9,0,2,134464.58,0
10,1,1,83008.31,0
2,0,1,113635.16,0
7,0,2,0.0,0
5,1,2,122552.48,0
2,0,2,118899.45,0
5,0,1,99713.87,0
6,0,1,0.0,0
2,1,1,134208.22,0
1,0,3,85906.65,0
3,1,1,137714.25,0
1,1,1,160777.9,0
5,1,2,0.0,0
4,0,2,0.0,0
1,1,2,102585.88,0
10,0,2,102556.18,1
4,1,1,126772.57,0
3,1,1,158373.23,0
9,0,2,0.0,0
5,1,1,141927.1,0
1,0,2,109876.82,1
2,1,2,0.0,0
9,1,2,111369.79,0
3,0,1,116969.35,0
8,0,2,136729.51,0
1,1,1,152086.15,1
2,0,2,0.0,0
1,0,1,127289.28,0
2,0,1,119852.01,1
4,1,2,0.0,0
5,1,2,0.0,0
9,1,1,0.0,0
7,1,1,117183.74,0
8,1,1,129907.63,0
2,1,2,0.0,0
6,1,2,145387.32,1
7,1,1,124616.23,0
9,0,2,0.0,0
8,0,1,95808.19,1
10,0,2,0.0,0
1,1,2,0.0,0
8,0,1,117152.3,0
3,0,1,106250.72,0
8,1,2,111837.78,0
9,1,1,97023.21,0
8,0,1,137687.72,0
3,1,1,113348.5,0
10,1,1,122109.78,0
2,0,2,120452.4,0
7,1,2,0.0,0
0,1,2,65812.35,0
3,0,1,54428.37,1
3,1,2,0.0,0
9,0,2,0.0,0
1,0,2,143279.58,1
0,0,1,103846.65,0
2,1,1,125190.86,0
8,1,2,0.0,0
6,0,1,38340.02,1
2,1,2,123802.98,0
3,1,1,96651.03,0
8,0,2,0.0,0
6,0,2,0.0,0
1,0,1,133237.21,1
6,1,1,142105.35,0
1,0,1,166115.42,0
