Bank_Profile_Key,Tenure,Active_Member,Products_Number,Balance,Complain
952,8,0,1,151607.56,0
953,9,1,1,111577.01,0
954,0,1,1,107042.74,0
955,2,1,2,156371.61,1
956,4,0,1,129605.99,0
957,0,1,2,0.0,0
958,8,1,2,0.0,0
959,8,0,1,132576.25,0
960,6,1,1,129101.3,0
961,1,1,1,108822.4,0
962,4,0,1,137948.51,0
963,7,1,1,100433.8,0
964,4,0,3,96134.11,1
965,4,1,1,115888.04,1
966,5,1,1,124626.07,0
967,6,1,1,139810.34,0
968,9,0,2,0.0,0
969,3,0,1,84496.71,0
970,9,1,2,116854.71,0
971,10,1,1,138333.03,0
972,3,1,2,0.0,0
973,5,0,2,78992.75,0
974,7,1,2,97257.41,0
975,5,0,2,122453.37,0
976,8,1,1,112940.07,0
977,8,0,1,132558.26,1
978,4,0,2,0.0,0
979,8,0,1,133297.24,0
980,7,0,2,0.0,0
981,0,0,1,197041.8,0
982,0,0,2,71497.79,0
983,7,1,2,0.0,0
984,6,0,1,128100.28,1
985,1,1,2,124532.78,0
986,9,1,2,82293.82,0
987,1,0,1,142120.91,0
988,0,0,1,151839.26,1
989,7,1,2,149620.88,0
990,3,0,1,168197.66,1
991,5,0,2,93147.0,0
992,2,1,2,97440.02,0
993,3,1,2,65046.08,0
994,7,0,1,95357.49,0
995,9,0,2,123105.88,0
996,9,1,3,0.0,0
997,3,1,2,0.0,0
998,7,1,1,121286.27,0
999,4,1,2,167738.82,0
1000,1,0,1,104091.29,0
1001,8,0,2,121980.56,0
1002,10,1,2,0.0,0
1003,1,1,2,50880.98,0
1004,3,0,2,175159.9,1
1005,7,0,2,105514.69,0
1006,5,0,3,116497.31,1
1007,6,0,2,0.0,0
1008,7,1,1,99824.45,0
1009,6,0,1,0.0,1
1010,0,1,1,0.0,0
1011,10,0,1,0.0,1
1012,3,1,1,122964.88,0
1013,4,1,2,0.0,0
1014,4,1,2,0.0,0
1015,3,1,2,0.0,0
1016,5,1,1,89634.69,1
1017,7,0,2,95710.11,0
1018,7,0,1,139706.31,0
1019,5,0,1,103909.86,1
1020,1,0,1,0.0,0
1021,6,0,1,173434.9,1
1022,6,1,2,102238.01,0
1023,1,1,2,179380.74,0
1024,3,1,2,0.0,0
1025,4,0,1,108691.95,0
1026,4,0,2,0.0,0
1027,6,0,2,0.0,0
1028,0,1,1,133377.8,0
1029,9,1,2,0.0,0
1030,10,1,1,0.0,0
1031,1,0,1,116537.6,0
1032,3,0,2,0.0,0
1033,4,1,2,0.0,0
1034,1,1,2,130131.08,0
1035,3,1,2,0.0,0
1036,0,0,1,0.0,0
1037,2,0,1,107316.09,0
1038,1,1,2,0.0,0
1039,1,1,1,83181.29,0
1040,3,1,1,0.0,0
1041,3,1,1,153946.14,0
1042,5,0,2,0.0,0
1043,7,0,1,135483.17,1
1044,1,0,2,0.0,0
1045,4,1,2,119624.54,0
1046,6,0,2,121132.26,0
1047,1,0,1,0.0,1
1048,4,0,1,0.0,1
1049,5,0,1,54817.55,0
1050,3,0,1,107949.45,1
1051,4,1,1,0.0,0
1052,2,1,1,80816.45,0
1053,3,0,1,98205.77,0
1054,6,1,1,94684.27,0
1055,7,0,1,141604.76,0
1056,3,1,2,0.0,0
1057,3,0,2,0.0,0
1058,1,0,1,122949.14,1
1059,8,0,2,81677.22,0
1060,7,0,1,80293.98,0
1061,8,0,1,155413.06,0
1062,4,1,2,0.0,0
1063,9,0,1,67111.65,1
1064,5,1,1,103818.43,0
1065,4,1,2,0.0,0
1066,4,0,2,152169.12,1
1067,10,1,1,0.0,1
1068,4,0,2,214346.96,0
1069,6,0,1,0.0,1
1070,7,0,1,113348.14,1
1071,5,0,1,170935.94,1
1072,8,1,1,103023.26,0
1073,6,1,2,0.0,0
1074,6,0,2,0.0,0
1075,7,1,2,111855.04,0
1076,6,1,2,140348.56,0
1077,8,0,2,0.0,0
1078,3,0,1,145512.84,0
1079,8,1,2,146720.98,0
1080,10,1,1,107209.73,0
1081,7,1,1,130933.74,0
1082,8,0,1,0.0,0
1083,0,0,1,89772.3,1
1084,5,0,2,0.0,0
1085,8,0,2,0.0,0
1086,5,0,1,0.0,1
1087,2,0,3,100749.5,1
1088,10,0,2,0.0,0
1089,2,1,2,0.0,0
1090,3,1,2,123981.31,0
1091,4,1,1,91622.42,0
1092,7,1,1,126195.81,0
1093,4,1,1,94267.9,1
1094,4,1,2,0.0,0
1095,0,0,2,0.0,0
1096,4,0,1,0.0,1
1097,3,1,3,100717.85,1
1098,6,0,2,0.0,0
1099,4,0,2,141581.71,0
1100,7,1,2,0.0,0
1101,2,1,1,148586.64,0
1102,9,0,2,0.0,0
1103,7,0,2,0.0,0
1104,2,0,2,123403.85,0
1105,7,0,2,0.0,0
1106,3,0,1,106511.85,0
1107,2,0,2,0.0,0
1108,1,0,1,135549.9,1
1109,7,0,2,110555.37,0
1110,4,0,2,0.0,0
1111,0,1,1,185891.54,1
1112,1,1,1,130854.59,1
1113,3,0,2,92578.14,0
1114,8,0,1,132312.06,1
1115,8,0,1,144976.5,1
1116,5,1,1,87070.23,0
1117,8,1,2,0.0,0
1118,1,0,3,115414.19,1
1119,7,1,1,91070.43,0
1120,2,0,2,117412.19,0
1121,4,0,2,90018.45,0
1122,4,0,2,0.0,0
1123,1,0,2,112414.81,1
1124,1,1,1,158456.76,1
1125,7,0,1,0.0,1
1126,1,1,1,149641.53,0
1127,8,0,1,122528.18,0
1128,3,1,2,143734.01,0
1129,2,0,1,155663.31,0
1130,7,1,1,0.0,1
1131,1,1,1,101736.66,0
1132,9,0,1,125822.21,0
1133,0,1,2,0.0,0
1134,4,1,2,0.0,0
1135,2,1,1,0.0,0
1136,6,0,2,157791.07,0
1137,5,1,2,0.0,0
1138,4,0,2,0.0,0
1139,9,0,2,181627.14,0
1140,1,1,1,109679.72,0
1141,5,0,1,96652.86,1
1142,5,1,2,190008.32,0
1143,9,0,2,0.0,0
1144,9,1,2,0.0,0
1145,4,1,1,148962.76,1
1146,8,0,1,0.0,0
1147,3,0,2,131344.52,0
1148,5,0,3,101713.84,0
1149,3,1,1,0.0,0
1150,4,0,2,0.0,0
1151,6,0,1,137963.07,0
1152,4,1,1,129938.07,0
1153,2,1,1,151421.44,0
1154,7,0,1,135643.0,1
1155,2,1,2,122773.5,0
1156,3,0,1,152303.8,0
1157,3,1,2,0.0,0
1158,1,1,1,79415.67,0
1159,9,0,2,125801.03,1
1160,10,0,2,0.0,0
1161,8,0,1,0.0,1
1162,6,0,1,104817.41,1
1163,9,0,1,0.0,0
1164,5,1,2,67495.04,0
1165,0,1,1,164850.54,0
1166,5,0,2,154776.42,0
1167,1,0,2,143124.63,0
1168,10,1,1,0.0,0
1169,2,0,2,0.0,0
1170,8,1,1,102133.38,0
1171,6,0,1,79932.41,0
1172,0,0,1,120711.73,1
1173,3,1,2,122717.53,0
1174,3,0,2,92363.3,0
1175,5,0,1,203715.15,1
1176,5,0,2,0.0,0
1177,9,0,2,0.0,0
1178,1,0,2,0.0,0
1179,4,1,1,0.0,1
1180,1,0,2,93460.47,0
1181,6,1,2,0.0,0
1182,7,1,1,40224.7,0
1183,5,1,1,168069.73,1
1184,1,1,2,0.0,0
1185,7,0,1,130538.77,0
1186,3,1,1,132623.6,0
1187,3,1,2,103465.02,0
1188,9,1,1,126547.8,1
1189,2,0,2,128262.72,0
1190,5,1,1,169742.64,1
1191,1,1,2,0.0,0
1192,3,1,1,150795.81,0
1193,4,0,2,129855.72,1
1194,6,0,3,146098.43,1
1195,7,0,2,0.0,0
1196,2,1,1,0.0,0
1197,4,0,1,65643.3,0
1198,6,0,2,0.0,0
1199,9,0,1,104584.16,0
1200,7,1,1,0.0,0
1201,6,0,2,99785.28,0
1202,2,0,1,127655.22,1
1203,5,0,1,0.0,0
1204,2,1,1,101257.16,0
1205,7,1,2,0.0,0
1206,10,1,1,121313.88,0
1207,5,0,2,0.0,0
1208,4,1,1,81523.38,0
1209,6,1,1,128252.66,0
1210,7,0,2,0.0,0
1211,7,0,3,0.0,1
1212,5,1,2,0.0,0
1213,6,0,2,0.0,1
1214,4,1,2,0.0,0
1215,6,0,1,0.0,1
1216,8,0,1,0.0,1
1217,5,1,1,0.0,0
1218,3,1,2,145541.56,0
1219,5,0,1,0.0,1
1220,5,1,2,124601.58,1
1221,7,1,2,115182.84,0
1222,2,0,2,163789.49,0
1223,1,0,1,65733.41,0
1224,1,1,2,0.0,0
1225,8,0,1,128486.11,0
1226,6,1,1,109663.47,0
1227,6,0,2,88324.31,0
1228,7,0,2,146445.24,0
1229,3,0,2,0.0,0
1230,6,1,2,0.0,0
1231,2,1,2,109949.05,0
1232,4,0,1,78653.05,0
1233,9,0,1,107850.82,1
1234,4,0,2,83765.35,0
1235,7,1,1,143773.07,0
1236,6,1,1,116227.27,0
1237,0,1,1,103471.52,0
1238,5,0,2,0.0,0
1239,3,1,2,137492.35,0
1240,7,0,2,0.0,0
1241,9,1,1,129829.59,0
1242,1,1,2,146329.57,0
1243,4,1,1,114027.7,0
1244,6,1,1,146580.69,0
1245,0,0,2,132122.42,0
1246,10,0,1,81553.93,1
1247,7,1,2,0.0,0
1248,6,0,2,0.0,0
1249,3,1,2,0.0,0
1250,4,1,2,0.0,0
1251,5,1,1,175214.71,0
1252,10,0,1,125534.51,1
1253,4,1,1,97705.99,0
1254,4,0,2,126817.65,0
1255,1,0,4,46870.43,1
1256,3,1,2,0.0,0
1257,9,0,1,120094.93,0
1258,3,1,2,0.0,0
1259,3,0,2,0.0,0
1260,1,1,2,104356.94,0
1261,5,0,1,147004.34,1
1262,6,0,2,73023.17,0
1263,1,1,1,173432.55,0
1264,7,0,1,165679.92,0
1265,9,1,1,104678.62,0
1266,8,0,3,116973.26,1
1267,3,0,1,0.0,0
1268,2,1,1,126732.85,0
1269,6,0,1,148481.09,0
1270,4,1,2,137654.05,0
1271,7,0,1,115315.04,0
1272,2,1,1,99095.73,0
1273,7,0,2,165610.41,0
1274,5,0,2,0.0,1
1275,6,0,1,161628.66,0
1276,9,1,1,146605.27,0
1277,5,0,1,113488.68,1
1278,7,1,2,77002.2,0
1279,7,1,2,0.0,0
1280,6,1,2,0.0,0
1281,4,1,2,0.0,0
1282,8,0,1,182364.53,1
1283,8,1,2,0.0,0
1284,7,1,1,149364.58,0
1285,7,1,1,127450.14,0
1286,5,1,1,162278.32,0
1287,5,0,2,152212.88,0
1288,9,0,1,161993.89,0
1289,7,0,1,131468.44,0
1290,10,0,1,102980.44,1
1291,9,0,1,143321.97,0
1292,2,0,1,130404.92,0
1293,7,1,2,0.0,0
1294,2,1,2,87505.47,0
1295,0,1,1,133634.02,0
1296,3,0,1,151233.62,0
1297,2,1,1,70263.83,0
1298,5,1,2,0.0,0
1299,10,0,1,57657.49,0
1300,8,1,2,153572.31,0
1301,1,0,1,134752.08,0
1302,3,1,1,83132.09,0
1303,2,0,2,0.0,0
1304,9,0,2,134096.53,1
1305,0,0,2,118100.59,0
1306,10,0,1,76915.4,1
1307,3,1,1,81576.75,1
1308,2,0,2,0.0,0
1309,10,1,2,118327.17,0
1310,8,0,2,124857.69,0
1311,2,1,1,90971.85,0
1312,7,1,1,153147.75,0
1313,8,1,1,65942.26,1
1314,3,1,2,0.0,0
1315,2,0,1,0.0,1
1316,5,0,1,100912.19,0
1317,4,1,2,0.0,0
1318,3,0,1,0.0,1
1319,5,1,3,0.0,1
1320,2,1,2,124439.49,0
1321,7,1,2,0.0,0
1322,6,0,2,0.0,0
1323,2,0,1,58781.76,0
1324,7,0,2,159453.64,1
1325,2,1,1,142721.52,0
1326,8,1,1,167795.6,0
1327,3,0,2,128345.69,0
1328,3,1,1,165260.98,0
1329,3,1,1,118233.81,1
1330,6,0,1,0.0,1
1331,8,0,2,0.0,0
1332,7,1,2,143452.74,0
1333,3,1,2,145018.49,0
1334,8,0,1,82407.51,0
1335,1,1,2,79460.98,0
1336,9,0,1,0.0,1
1337,5,0,1,126473.99,0
1338,10,0,2,133537.1,0
1339,5,1,1,164978.01,0
1340,7,1,1,128029.72,0
1341,2,1,1,97403.18,1
1342,7,0,3,176845.41,1
1343,4,1,1,0.0,0
1344,3,0,1,81589.04,0
1345,6,0,2,119507.58,1
1346,6,0,2,0.0,0
1347,5,1,1,94443.77,0
1348,2,1,2,0.0,0
1349,7,1,1,92199.84,0
1350,3,0,1,0.0,0
1351,3,1,1,135756.96,0
1352,9,0,1,120633.42,1
1353,5,1,1,134542.73,1
1354,7,0,2,0.0,0
1355,7,1,1,0.0,1
1356,6,1,1,0.0,0
1357,4,1,2,154344.49,0
1358,3,1,2,0.0,0
1359,9,1,2,189026.53,0
1360,0,1,1,120764.08,0
1361,3,1,2,97975.82,0
1362,4,1,2,0.0,0
1363,10,1,2,113270.2,0
1364,4,1,2,0.0,0
1365,3,1,2,124548.99,0
1366,8,0,1,201696.07,1
1367,7,0,2,0.0,0
1368,7,1,1,114203.47,1
1369,4,1,2,0.0,0
1370,8,1,1,125437.64,1
1371,7,0,2,0.0,0
1372,8,0,1,64897.75,0
1373,8,1,2,0.0,0
1374,9,0,1,135555.66,1
1375,3,0,1,107764.75,0
1376,6,1,2,117307.44,0
1377,8,1,3,73700.12,1
1378,6,1,1,60603.4,0
1379,4,1,2,40169.88,0
1380,10,1,1,92041.87,0
1381,3,0,1,130483.95,0
1382,5,0,3,0.0,1
1383,3,0,2,0.0,0
1384,10,1,1,151097.28,0
1385,8,0,1,67563.31,1
1386,8,1,1,112808.18,0
1387,7,1,2,0.0,0
1388,4,1,1,86459.8,0
1389,0,1,1,118633.08,1
1390,2,0,1,159441.27,1
1391,9,0,2,0.0,0
1392,4,1,2,125212.65,1
1393,8,0,2,88656.37,0
1394,2,0,1,146033.62,0
1395,9,1,1,120268.13,0
1396,7,0,2,0.0,0
1397,0,0,1,0.0,1
1398,4,1,2,135070.58,1
1399,3,0,2,0.0,1
1400,5,0,2,0.0,0
1401,9,1,2,122550.05,0
1402,2,0,2,0.0,0
1403,8,0,1,130306.49,0
1404,6,1,1,0.0,0
1405,4,0,1,90350.77,1
1406,6,0,1,128747.69,1
1407,2,1,1,126873.52,0
1408,2,1,1,108424.19,0
1409,9,0,2,0.0,0
1410,5,0,1,84350.07,0
1411,7,0,2,0.0,1
1412,4,1,2,84958.6,0
1413,4,1,1,99097.36,0
1414,10,0,2,136622.55,0
1415,5,1,1,156771.68,0
1416,7,1,2,167658.33,0
1417,8,0,2,0.0,0
1418,2,1,2,109483.54,0
1419,9,0,1,134504.78,0
1420,2,1,1,114427.86,0
1421,5,1,1,83888.54,0
1422,5,0,1,110029.77,0
1423,9,1,1,127523.75,0
1424,1,1,2,139762.13,0
1425,8,0,1,91611.12,1
1426,2,1,1,109471.79,0
1427,4,0,1,150500.64,0
1428,9,0,1,101609.77,1
1429,5,1,1,0.0,0
1430,8,1,1,78892.23,0
1431,3,1,1,82344.84,0
1432,2,0,1,0.0,0
1433,4,1,1,0.0,0
1434,1,1,2,127706.33,0
1435,9,0,1,124349.34,0
1436,8,0,2,0.0,0
1437,1,1,2,119336.29,0
1438,9,1,1,0.0,0
1439,9,0,1,104217.3,1
1440,7,1,1,0.0,0
1441,10,0,1,144757.02,1
1442,6,1,1,0.0,0
1443,8,0,1,0.0,0
1444,6,0,3,0.0,1
1445,10,1,2,0.0,0
1446,7,0,1,100169.51,0
1447,2,1,1,145731.83,0
1448,5,1,1,110802.03,1
1449,4,0,1,120392.99,1
1450,6,0,2,135067.52,0
1451,3,0,1,136556.44,1
1452,10,1,2,0.0,0
1453,3,1,1,99587.43,1
1454,7,1,1,0.0,0
1455,7,1,1,70731.07,1
1456,2,1,2,109342.82,0
1457,8,0,2,0.0,0
1458,4,1,2,0.0,0
1459,2,1,2,78247.31,0
1460,10,0,1,117561.49,1
1461,10,1,1,88980.32,0
1462,4,0,2,0.0,0
1463,1,0,1,103560.57,1
1464,5,1,1,113308.84,0
1465,6,1,2,0.0,0
1466,3,0,1,63763.49,0
1467,7,0,1,169988.35,0
1468,0,0,2,180303.24,0
1469,3,0,1,0.0,1
1470,1,0,4,120656.86,1
1471,1,1,2,61592.14,0
1472,4,1,1,164701.68,0
1473,1,1,1,80780.16,0
1474,8,0,2,0.0,0
1475,6,1,2,154221.37,0
1476,8,0,1,0.0,0
1477,5,1,2,101641.14,0
1478,2,1,1,0.0,0
1479,5,0,1,92786.66,1
1480,8,1,2,131081.66,0
1481,5,1,1,98014.74,0
1482,8,0,2,0.0,0
1483,8,1,1,97460.1,0
1484,1,1,2,104077.19,0
1485,1,1,2,0.0,0
1486,10,0,2,0.0,1
1487,4,1,1,0.0,0
1488,4,1,1,93656.95,1
1489,6,0,4,121345.88,1
1490,8,1,1,141675.23,0
1491,8,0,2,0.0,0
1492,7,0,1,102365.49,1
1493,9,0,1,0.0,1
1494,3,0,1,0.0,0
1495,6,1,2,0.0,0
1496,7,1,1,101868.51,0
1497,8,0,2,0.0,0
1498,9,0,2,112392.45,0
1499,7,1,2,106570.34,0
1500,8,1,1,0.0,0
1501,1,1,1,81947.76,1
1502,7,1,2,144162.3,0
1503,5,0,2,86350.87,0
1504,5,0,1,158623.14,1
1505,8,0,2,0.0,0
1506,4,0,1,132403.56,1
1507,10,0,2,0.0,0
1508,3,0,1,134985.66,0
1509,6,1,2,0.0,0
1510,6,0,1,103772.45,0
1511,2,1,1,133040.32,0
1512,0,0,2,0.0,0
1513,10,1,2,0.0,0
1514,2,0,2,0.0,0
1515,8,1,2,71460.67,0
1516,6,1,1,133214.13,0
1517,7,0,1,96558.66,0
1518,6,1,2,93806.31,0
1519,8,0,2,0.0,0
1520,3,1,1,124043.8,1
1521,5,1,1,131694.97,1
1522,6,1,2,0.0,0
1523,1,1,1,106266.8,0
1524,8,1,2,0.0,0
1525,6,1,2,0.0,0
1526,4,1,1,139840.36,0
1527,8,0,2,0.0,0
1528,8,0,1,124098.54,0
1529,5,1,1,145807.59,0
1530,8,0,2,0.0,0
1531,2,1,2,107508.93,0
1532,6,1,2,0.0,0
1533,1,1,1,145980.23,0
1534,3,1,1,212778.2,0
1535,4,1,1,152522.47,1
1536,9,1,1,168964.77,0
1537,8,0,2,0.0,0
1538,8,1,1,0.0,0
1539,4,1,1,98266.3,0
1540,8,1,1,113000.92,0
1541,1,1,2,137060.88,0
1542,5,0,1,112146.12,0
1543,4,1,1,129307.32,0
1544,6,1,1,163975.09,0
1545,7,1,2,0.0,0
1546,6,1,1,158414.85,0
1547,1,1,1,92072.68,0
1548,2,1,2,88243.29,0
1549,8,1,2,0.0,0
1550,4,0,1,59486.31,1
1551,2,1,2,0.0,0
1552,7,1,2,0.0,0
1553,1,1,1,0.0,0
1554,8,1,2,119278.01,0
1555,4,1,2,158741.43,0
1556,7,1,1,140596.95,1
1557,10,1,2,0.0,0
1558,2,1,1,90432.92,1
1559,1,1,2,104783.81,0
1560,0,1,2,77992.97,0
1561,10,0,1,110822.9,0
1562,4,1,2,119624.6,0
1563,6,1,2,109052.59,1
1564,5,1,1,139129.44,0
1565,8,0,2,152324.66,0
1566,1,0,2,0.0,0
1567,9,0,2,127480.58,0
1568,6,0,1,115029.4,1
1569,8,1,1,114005.78,0
1570,1,0,1,116646.76,1
1571,1,1,2,110864.38,1
1572,5,0,1,156267.59,0
1573,3,0,1,109528.28,1
1574,6,1,1,102482.76,0
1575,10,1,1,115563.71,0
1576,2,0,2,0.0,0
1577,9,1,2,95624.36,0
1578,8,1,2,0.0,0
1579,7,0,1,160376.61,0
1580,8,1,1,37702.79,0
1581,6,1,1,118273.83,0
1582,7,1,2,131082.17,0
1583,1,1,2,94456.0,0
1584,8,0,2,0.0,1
1585,3,1,2,0.0,0
1586,6,1,1,93791.38,0
1587,4,0,2,0.0,0
1588,7,1,2,0.0,0
1589,7,1,1,155973.13,0
1590,7,1,1,89409.95,0
1591,5,0,2,97854.37,0
1592,6,1,2,0.0,0
1593,3,0,1,60280.62,0
1594,7,1,1,135216.8,0
1595,6,1,2,124923.35,0
1596,4,0,2,0.0,0
1597,7,0,1,188614.07,0
1598,5,1,1,62321.62,0
1599,8,0,1,120782.7,1
1600,1,1,2,115961.58,0
1601,2,0,1,115062.61,0
1602,8,0,2,160602.25,0
1603,4,0,3,108825.34,1
1604,8,1,1,166287.85,0
1605,1,1,1,152663.77,0
1606,9,1,2,80844.69,0
1607,2,0,2,97001.36,0
1608,4,1,2,0.0,0
1609,2,0,2,122524.61,0
1610,8,0,1,132292.63,0
1611,0,1,2,0.0,0
1612,9,0,1,91502.99,1
1613,3,0,1,0.0,1
1614,3,1,2,59385.98,0
1615,9,1,3,0.0,0
1616,6,1,1,97956.5,0
1617,4,1,2,0.0,0
1618,4,1,2,0.0,0
1619,8,0,2,141223.68,0
1620,10,1,1,151762.74,0
1621,1,1,2,141749.74,0
1622,5,1,1,75075.14,1
1623,4,0,2,165686.11,0
1624,2,0,1,0.0,0
1625,10,0,2,0.0,0
1626,3,0,2,0.0,0
1627,0,1,2,0.0,1
1628,5,0,1,92961.61,0
1629,9,1,2,0.0,0
1630,5,1,1,130812.91,1
1631,8,1,1,107174.58,1
1632,1,1,1,152677.48,1
1633,3,0,1,132005.77,0
1634,7,0,1,0.0,0
1635,5,1,2,0.0,0
1636,7,1,1,127305.5,0
1637,6,0,2,0.0,0
1638,0,0,2,0.0,0
1639,9,0,1,0.0,0
1640,8,1,2,170291.22,0
1641,5,0,1,102562.23,0
1642,2,0,2,111061.01,0
1643,3,1,1,0.0,0
1644,4,0,1,124379.14,0
1645,7,1,1,0.0,0
1646,3,0,1,57745.76,0
1647,5,0,1,129293.74,1
1648,7,1,2,0.0,0
1649,8,0,1,150777.1,0
1650,4,0,2,0.0,0
1651,6,0,2,0.0,0
1652,9,1,1,108632.48,1
1653,5,1,1,153861.1,0
1654,1,0,1,100374.58,1
1655,8,0,2,0.0,0
1656,9,0,1,61196.54,0
1657,6,0,1,116891.72,0
1658,6,0,3,133656.91,1
1659,2,1,1,92911.52,0
1660,9,1,2,119825.75,0
1661,7,0,2,111852.84,0
1662,0,1,2,106683.52,0
1663,7,1,1,139022.24,0
1664,4,0,1,148571.07,1
1665,4,1,1,0.0,0
1666,1,1,2,129776.72,0
1667,5,0,1,0.0,1
1668,8,1,2,0.0,0
1669,10,0,1,0.0,0
1670,7,1,2,0.0,0
1671,3,0,1,114739.92,1
1672,2,1,2,122545.65,0
1673,6,0,2,0.0,0
1674,1,1,1,131908.35,0
1675,7,1,1,105722.69,1
1676,10,0,2,0.0,0
1677,8,0,3,0.0,1
1678,8,0,2,0.0,0
1679,4,0,1,82767.42,0
1680,1,0,1,87842.98,0
1681,6,1,1,133261.13,0
1682,3,1,2,0.0,0
1683,0,0,1,97925.11,0
1684,5,1,1,0.0,0
1685,7,0,1,140453.91,0
1686,0,0,1,117356.19,1
1687,5,1,2,0.0,0
1688,4,1,1,137204.77,0
1689,1,1,2,0.0,0
1690,8,0,1,0.0,1
1691,3,1,2,54098.18,0
1692,8,1,1,0.0,0
1693,7,0,2,113758.48,0
1694,8,1,1,0.0,0
1695,9,1,1,118636.92,0
1696,7,0,2,0.0,0
1697,8,0,2,95488.82,0
1698,8,0,2,110829.52,0
1699,7,0,2,144244.59,0
1700,8,0,2,122021.92,0
1701,8,0,2,0.0,0
1702,9,1,4,0.0,1
1703,5,0,2,0.0,0
1704,1,0,1,85839.62,0
1705,4,1,1,96974.97,0
1706,4,1,1,148172.44,0
1707,0,0,1,0.0,0
1708,5,0,2,0.0,0
1709,2,0,1,0.0,0
1710,2,1,2,0.0,0
1711,8,0,1,134766.85,0
1712,5,1,2,123210.56,0
1713,1,1,1,139887.01,0
1714,9,0,1,149961.11,0
1715,6,0,1,152880.97,0
1716,9,1,2,108589.47,0
1717,9,1,1,0.0,0
1718,3,0,1,56674.48,1
1719,8,0,1,0.0,0
1720,1,1,2,0.0,0
1721,3,1,2,105663.56,0
1722,7,0,2,0.0,0
1723,5,1,1,100683.54,0
1724,6,0,2,0.0,0
1725,5,0,2,139541.58,0
1726,2,1,2,121801.72,0
1727,5,1,1,112281.7,0
1728,4,1,2,0.0,0
1729,5,0,2,93499.82,0
1730,0,1,2,132255.99,0
1731,7,0,2,0.0,0
1732,4,0,2,0.0,0
1733,5,0,1,121973.28,0
1734,7,1,2,99462.8,0
1735,3,1,2,165878.76,0
1736,8,0,1,117494.27,0
1737,0,0,1,138577.34,0
1738,9,1,1,0.0,0
1739,8,0,1,107525.07,0
1740,7,0,2,139224.92,0
1741,7,0,1,121453.63,0
1742,4,1,2,0.0,0
1743,1,0,1,77354.37,1
1744,6,1,1,0.0,0
1745,7,1,1,79259.99,0
1746,2,0,1,116295.29,0
1747,1,1,1,0.0,1
1748,9,0,1,74309.81,0
1749,2,0,1,152797.9,1
1750,9,0,2,133701.07,1
1751,7,1,2,114430.18,0
1752,7,0,1,127504.57,0
1753,2,0,1,84113.41,0
1754,10,0,2,101126.66,0
1755,5,0,2,103564.83,0
1756,7,1,1,0.0,1
1757,2,1,2,168178.21,0
1758,1,1,1,143903.11,1
1759,5,0,1,129753.69,0
1760,9,0,2,0.0,0
1761,5,1,1,110641.18,1
1762,4,0,2,166909.2,1
1763,1,1,1,154139.45,0
1764,7,0,1,97459.06,0
1765,1,1,2,0.0,0
1766,6,1,2,112088.04,0
1767,3,1,2,0.0,0
1768,7,1,2,0.0,0
1769,1,0,2,141038.57,0
1770,2,1,2,84468.67,0
1771,4,0,1,118520.26,1
1772,1,1,1,142663.46,0
1773,4,1,2,118627.16,0
1774,1,0,1,137523.02,0
1775,7,0,2,110976.23,0
1776,8,0,1,107283.4,0
1777,5,0,2,0.0,0
1778,4,0,1,124314.45,0
1779,5,1,1,95858.37,0
1780,2,0,2,0.0,0
1781,8,0,2,0.0,0
1782,0,0,1,0.0,0
1783,6,0,2,117707.18,1
1784,1,1,2,135289.33,0
1785,8,1,1,174060.46,0
1786,3,1,2,114446.84,0
1787,2,0,2,0.0,1
1788,1,0,1,157848.53,1
1789,8,1,1,0.0,0
1790,6,1,2,0.0,0
1791,3,1,2,108071.36,0
1792,8,0,2,14262.8,0
1793,7,1,1,102749.72,0
1794,1,1,2,161757.87,0
1795,1,0,2,0.0,0
1796,5,1,1,95698.79,0
1797,9,0,1,124969.13,0
1798,4,0,1,93960.35,1
1799,4,0,3,88308.87,1
1800,10,1,2,0.0,0
1801,3,1,2,0.0,0
1802,7,1,1,112935.87,0
1803,8,0,1,98567.1,0
1804,1,0,1,180530.51,0
1805,5,1,1,140931.57,0
1806,7,0,2,148913.72,0
1807,7,0,2,0.0,0
1808,2,1,1,0.0,1
1809,5,0,2,0.0,0
1810,6,1,2,115335.32,0
1811,0,1,2,0.0,0
1812,0,1,2,0.0,0
1813,7,0,1,134678.13,0
1814,9,0,2,0.0,0
1815,2,1,2,90547.48,0
1816,9,1,1,103324.78,0
1817,3,0,1,114590.58,0
1818,3,0,1,91286.51,0
1819,5,1,2,163340.12,0
1820,8,1,2,150900.29,0
1821,9,1,1,124577.33,0
1822,1,0,2,0.0,0
1823,4,1,1,91292.7,0
1824,8,1,1,93716.72,1
1825,4,1,1,111723.08,0
1826,4,0,1,110765.68,1
1827,9,1,2,173459.45,0
1828,7,1,2,169649.73,1
1829,9,0,2,0.0,0
1830,8,0,1,116917.07,1
1831,5,1,2,0.0,0
1832,7,1,2,0.0,0
1833,0,0,1,0.0,0
1834,8,0,1,130627.66,1
1835,5,1,2,56580.95,0
1836,6,1,1,142316.14,0
1837,6,1,2,0.0,0
1838,7,0,2,152759.0,1
1839,0,0,2,109733.2,1
1840,9,1,1,117444.51,0
1841,5,1,1,76001.57,0
1842,3,0,1,107747.57,0
1843,8,1,2,0.0,0
1844,1,0,2,134997.49,0
1845,2,1,2,0.0,0
1846,9,1,1,0.0,1
